Age,AnnualIncomeUSD,City,CompanySize,CompanyType,CurrentWorkplaceExperience,Domain,Education,EnglishLevel,IsStudyingCurrently,JobTitle,MonthlySalaryUAH,ProgrammingLanguage,ResponseDate,Sex,Specialization,TotalWorkExperience,University,UserAgent
33,42000,Kyiv,51-200 employees,Product,0.0,Gamedev,Higher,Advanced,False,Senior Software Engineer,98000,Python,11/06/2018 20:57:04,male,,3.0,KPI,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0
24,24000,Kyiv,1-10 employees,Product,0.25,Web Development,Unfinished higher,Pre-Intermediate,False,Software Engineer,56000,Python,11/06/2018 20:57:08,male,,2.0,KhAI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
23,20400,Vinnytsia,51-200 employees,Outsourcing,0.5,"Android,Web Development",Unfinished higher,Upper-Intermediate,False,Software Engineer,47600,JavaScript,11/06/2018 20:57:43,male,,3.0,VNTU,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
23,21600,Kyiv,51-200 employees,Product,0.5,System Programming,Higher,Advanced,False,Software Engineer,50400,Other,11/06/2018 20:58:35,male,,3.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
38,49200,Kyiv,51-200 employees,Product,2.0,Web Development,Higher,Intermediate,False,Senior Software Engineer,114800,Golang,11/06/2018 20:59:17,male,,10.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
25,23400,Odesa,51-200 employees,Outsourcing,1.5,"Web Development,Corporate Systems",Higher,Intermediate,False,Senior Software Engineer,54600,JavaScript,11/06/2018 20:59:36,male,,4.0,ONPU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
20,9600,Zhytomyr,51-200 employees,Product,2.0,eCommerce,Unfinished higher,Upper-Intermediate,True,Software Engineer,22400,C#/.NET,11/06/2018 20:59:49,male,,3.0,ZSTU,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0
26,34200,Kyiv,51-200 employees,Product,4.0,"Web Development,Corporate Systems",Higher,Pre-Intermediate,False,Senior Software Engineer,79800,C#/.NET,11/06/2018 21:00:09,male,,4.0,KNUSA,"Mozilla/5.0 (Linux; Android 7.0; E6533 Build/32.3.A.2.33; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.68 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/175.0.0.40.97;]"
27,30000,Kyiv,51-200 employees,Other,0.5,"Web Development,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,70000,JavaScript,11/06/2018 21:01:13,male,,3.0,SUT,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
38,25200,Dnipro,11-50 employees,Outstaffing,2.0,Embedded,Higher,Intermediate,False,Software Engineer,58800,C,11/06/2018 21:01:25,male,,10.0,Other,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
22,15600,Kyiv,11-50 employees,Product,1.5,Web Development,Unfinished higher,Intermediate,True,Software Engineer,36400,JavaScript,11/06/2018 21:01:56,male,,2.0,KPI,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
46,30000,Other,1-10 employees,Product,0.0,"Desktop Applications,Other",Higher,Upper-Intermediate,False,Senior Software Engineer,70000,C++,11/06/2018 21:02:24,male,,10.0,KPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
40,6000,Other,1-10 employees,Outsourcing,0.0,Web Development,Higher,Pre-Intermediate,False,Junior Software Engineer,14000,JavaScript,11/06/2018 21:03:05,male,,0.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
21,9600,Kyiv,51-200 employees,Startup,0.0,Web Development,Unfinished higher,Pre-Intermediate,True,Junior Software Engineer,22400,Python,11/06/2018 21:05:45,male,,0.5,KPI,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1"
39,15600,Kharkiv,51-200 employees,Outstaffing,0.0,Corporate Systems,Higher,Intermediate,False,Junior Software Engineer,36400,Java,11/06/2018 21:06:28,male,,2.0,ONPU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
31,28800,Kyiv,51-200 employees,Outstaffing,1.5,Web Development,Higher,Pre-Intermediate,False,Software Engineer,67200,PHP,11/06/2018 21:06:48,male,,1.5,Other,"Mozilla/5.0 (Linux; Android 6.0; M3E Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.68 Mobile Safari/537.36"
28,26400,Kyiv,201-1000 employees,Outsourcing,0.0,"Web Development,Banking and Finance",Higher,Upper-Intermediate,False,Software Engineer,61600,Java,11/06/2018 21:07:20,male,,2.0,KPI,"Mozilla/5.0 (Linux; Android 5.0.2; LG-D802 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.81 Mobile Safari/537.36"
28,26400,Kyiv,1001+ employees,Outsourcing,4.0,Web Development,Higher,Upper-Intermediate,False,Software Engineer,61600,C#/.NET,11/06/2018 21:07:36,male,,4.0,KNU,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
33,40800,Lviv,1001+ employees,Outstaffing,2.0,Other,Vocational,Pre-Intermediate,False,Software Engineer,95200,Scala,11/06/2018 21:08:30,male,,4.0,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
27,8400,Dnipro,201-1000 employees,Product,0.0,Web Development,Unfinished higher,Advanced,False,Junior Software Engineer,19600,JavaScript,11/06/2018 21:08:39,male,,1.0,Other,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
31,42000,Kharkiv,1-10 employees,Startup,1.0,"Web Development,Corporate Systems",Higher,Intermediate,False,Senior Software Engineer,98000,C#/.NET,11/06/2018 21:08:49,male,,6.0,KhNURE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
19,4800,Vinnytsia,1-10 employees,Outsourcing,0.5,"Android,iOS",Vocational,Upper-Intermediate,False,Junior Software Engineer,11200,C#/.NET,11/06/2018 21:10:15,male,,0.5,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
27,46800,Kyiv,51-200 employees,Product,3.0,"Web Development,Other",Two higher,Advanced,False,Senior Software Engineer,109200,Clojure,11/06/2018 21:11:31,male,,7.0,KPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
20,4800,Kharkiv,201-1000 employees,Outsourcing,0.5,"Web Development,eCommerce",Unfinished higher,Intermediate,True,Junior Software Engineer,11200,C#/.NET,11/06/2018 21:13:05,male,,0.5,Other,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.88"
29,41400,Kharkiv,1001+ employees,Outstaffing,6.0,"Web Development,eCommerce",Higher,Upper-Intermediate,False,Senior Software Engineer,96600,JavaScript,11/06/2018 21:14:00,male,,10.0,KhNURE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36 FirePHP/4Chrome"
34,15600,Kyiv,201-1000 employees,Outsourcing,0.5,Web Development,Higher,Intermediate,False,Software Engineer,36400,JavaScript,11/06/2018 21:15:05,male,,9.0,KPI,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
25,20400,Kyiv,51-200 employees,Outsourcing,1.0,iOS,Higher,Intermediate,False,Software Engineer,47600,Swift,11/06/2018 21:15:57,male,,2.0,KhNURE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
24,8400,Lviv,11-50 employees,Outsourcing,0.5,Other,Higher,Intermediate,False,Junior Software Engineer,19600,JavaScript,11/06/2018 21:20:12,male,,0.5,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
26,3600,Kyiv,11-50 employees,Outsourcing,0.5,Web Development,Higher,Intermediate,False,Junior Software Engineer,8400,Python,11/06/2018 21:22:27,male,,0.5,Other,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36 OPR/53.0.2907.68"
35,48000,Vinnytsia,201-1000 employees,Outsourcing,2.0,"eCommerce,Corporate Systems",Higher,Intermediate,False,Senior Software Engineer,112000,SQL,11/06/2018 21:22:32,male,,10.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
25,14400,Remote,51-200 employees,Outsourcing,0.5,Web Development,Higher,Intermediate,False,Software Engineer,33600,Ruby/Rails,11/06/2018 21:23:03,male,,2.0,KhNURE,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
31,5400,Kyiv,11-50 employees,Product,0.5,Web Development,Higher,Pre-Intermediate,False,Junior Software Engineer,12600,JavaScript,11/06/2018 21:23:37,male,,1.0,NAU,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
26,13680,Lviv,1001+ employees,Outsourcing,1.0,Web Development,Higher,Intermediate,False,Junior Software Engineer,31920,C#/.NET,11/06/2018 21:23:54,male,,1.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
22,7200,Kyiv,11-50 employees,Product,0.0,"Web Development,Other",Higher,Intermediate,False,Junior Software Engineer,16800,Java,11/06/2018 21:25:32,male,,0.5,Other,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
32,37620,Kyiv,11-50 employees,Outsourcing,1.5,"Web Development,eCommerce",Higher,Intermediate,False,Senior Software Engineer,87780,Java,11/06/2018 21:27:03,male,,3.0,Other,"Mozilla/5.0 (Linux; Android 7.1.1; SM-A730F Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.81 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/175.0.0.40.97;]"
23,7200,Dnipro,1001+ employees,Outsourcing,0.5,Web Development,Higher,Intermediate,True,Junior Software Engineer,16800,JavaScript,11/06/2018 21:30:16,male,,1.0,NMU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36"
27,11040,Lviv,51-200 employees,Outsourcing,0.0,Web Development,Two higher,Pre-Intermediate,False,Software Engineer,25760,JavaScript,11/06/2018 21:30:57,male,,1.5,LNU,"Mozilla/5.0 (Linux; Android 5.1; m3 note Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.81 Mobile Safari/537.36"
28,13200,Kharkiv,1001+ employees,Outsourcing,1.0,"eCommerce,Corporate Systems",Higher,Intermediate,False,Software Engineer,30800,Java,11/06/2018 21:31:13,male,,1.0,KhNEU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
37,48000,Kyiv,201-1000 employees,Outstaffing,0.5,Web Development,Higher,Advanced,False,Senior Software Engineer,112000,JavaScript,11/06/2018 21:32:50,male,,4.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
27,5160,Ivano-Frankivsk,11-50 employees,Outsourcing,0.5,Android,Higher,Pre-Intermediate,False,Junior Software Engineer,12040,Kotlin,11/06/2018 21:33:48,male,,1.5,Other,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4X Build/N2G47H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.81 Mobile Safari/537.36"
21,16080,Lviv,51-200 employees,Product,0.0,Web Development,Unfinished higher,Upper-Intermediate,True,Software Engineer,37520,Ruby/Rails,11/06/2018 21:34:26,male,,2.0,Lviv Polytechnic,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
29,27600,Lviv,1001+ employees,Outsourcing,1.0,Web Development,Higher,Upper-Intermediate,False,Software Engineer,64400,JavaScript,11/06/2018 21:35:17,male,,4.0,Other,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
26,20400,Kyiv,1001+ employees,Outsourcing,0.25,Web Development,Higher,Advanced,False,Software Engineer,47600,Python,11/06/2018 21:35:38,male,,1.0,Other,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36"
27,26400,Kharkiv,51-200 employees,Outstaffing,0.25,"Web Development,Corporate Systems",Higher,Intermediate,False,Software Engineer,61600,JavaScript,11/06/2018 21:37:07,female,,3.0,KhNURE,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
22,6000,Lviv,1-10 employees,Startup,1.0,Web Development,Higher,Upper-Intermediate,True,Junior Software Engineer,14000,JavaScript,11/06/2018 21:37:44,male,,1.0,Lviv Polytechnic,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
43,56040,Kyiv,11-50 employees,Outstaffing,3.0,"Banking and Finance,Corporate Systems",Higher,Advanced,False,Senior Software Engineer,130760,Java,11/06/2018 21:40:46,male,,10.0,KNEU,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
30,22800,Kyiv,51-200 employees,Product,0.0,"Android,Multimedia",Higher,Intermediate,False,Software Engineer,53200,Kotlin,11/06/2018 21:42:17,male,,5.0,KNU,"Mozilla/5.0 (Linux; Android 6.0; Redmi Note 4 Build/MRA58K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.81 Mobile Safari/537.36"
27,13200,Kyiv,11-50 employees,Outstaffing,0.0,"Web Development,eCommerce",Higher,Pre-Intermediate,False,Software Engineer,30800,PHP,11/06/2018 21:42:42,male,,2.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
28,32400,Mykolaiv,51-200 employees,Other,7.0,Web Development,Higher,Pre-Intermediate,False,Software Engineer,75600,Java,11/06/2018 21:43:02,female,,7.0,ChSU,"Mozilla/5.0 (Linux; Android 7.1.1; SM-J510H Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36"
27,6000,Odesa,11-50 employees,Product,0.5,Web Development,Vocational,Intermediate,False,Junior Software Engineer,14000,JavaScript,11/06/2018 21:43:27,male,,0.5,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
25,5400,Kherson,51-200 employees,Other,0.0,Web Development,Higher,Elementary,False,Junior Software Engineer,12600,PHP,11/06/2018 21:44:55,male,,0.5,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
24,18000,Kyiv,51-200 employees,Product,1.5,Web Development,Higher,Intermediate,False,Software Engineer,42000,Java,11/06/2018 21:45:41,male,,2.0,KPI,Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0
33,36000,Kyiv,51-200 employees,Outsourcing,0.0,"Web Development,Corporate Systems",Higher,Intermediate,False,Senior Software Engineer,84000,C#/.NET,11/06/2018 21:45:50,male,,10.0,KNU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
30,5700,Kyiv,201-1000 employees,Product,0.0,Gamedev,Higher,Upper-Intermediate,False,Junior Software Engineer,13300,JavaScript,11/06/2018 21:47:11,female,,0.0,DonNU,"Mozilla/5.0 (Linux; Android 5.1.1; Redmi 3 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
23,4800,Lviv,1001+ employees,Outsourcing,0.5,Other,Higher,Intermediate,False,Junior Software Engineer,11200,Java,11/06/2018 21:48:01,male,,0.5,Other,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
24,15600,Dnipro,11-50 employees,Product,1.0,"Web Development,Banking and Finance",Higher,Pre-Intermediate,False,Software Engineer,36400,PHP,11/06/2018 21:50:04,female,,2.0,DNU,"Mozilla/5.0 (Linux; Android 6.0.1; Redmi 4 Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.126 Mobile Safari/537.36"
27,54000,Kyiv,201-1000 employees,Outstaffing,1.0,Web Development,Higher,Intermediate,False,Senior Software Engineer,126000,JavaScript,11/06/2018 21:50:08,male,,4.0,KNU,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1"
24,4800,Dnipro,11-50 employees,Outsourcing,0.5,"Web Development,eCommerce",Higher,Pre-Intermediate,False,Junior Software Engineer,11200,PHP,11/06/2018 21:50:30,male,,1.0,DNUZT,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
29,39600,Kyiv,11-50 employees,Product,0.5,Web Development,Higher,Pre-Intermediate,False,Senior Software Engineer,92400,C#/.NET,11/06/2018 21:52:01,male,,7.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
38,16800,Lviv,1001+ employees,Outsourcing,1.0,"Web Development,Other",Higher,Intermediate,False,Software Engineer,39200,Golang,11/06/2018 21:53:22,male,,3.0,Other,"Mozilla/5.0 (Linux; Android 8.0.0; Mi A1 Build/OPR1.170623.026) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.158 Mobile Safari/537.36"
21,33600,Kyiv,201-1000 employees,Outsourcing,0.0,Web Development,Unfinished higher,Upper-Intermediate,True,Software Engineer,78400,C#/.NET,11/06/2018 21:53:33,male,,1.5,NAU,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
36,40800,Lviv,51-200 employees,Outstaffing,0.5,"Corporate Systems,Other",Higher,Advanced,False,Senior Software Engineer,95200,Scala,11/06/2018 21:53:58,male,,10.0,LNU,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
45,10080,Chernivtsi,51-200 employees,Outsourcing,2.0,Corporate Systems,Higher,Upper-Intermediate,False,Software Engineer,23520,Java,11/06/2018 21:54:04,male,,10.0,Other,"Mozilla/5.0 (iPad; CPU OS 11_1_2 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B202 Safari/604.1"
29,7440,Kyiv,1-10 employees,Other,7.0,Web Development,Higher,Intermediate,False,Software Engineer,17360,PHP,11/06/2018 21:54:06,male,,1.0,NUPT,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
32,7800,Kyiv,11-50 employees,Product,0.0,"System Programming,Multimedia",Higher,Pre-Intermediate,False,Junior Software Engineer,18200,C#/.NET,11/06/2018 21:55:05,male,,0.0,Other,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:61.0) Gecko/20100101 Firefox/61.0
22,9000,Chernivtsi,11-50 employees,Outsourcing,1.0,Web Development,Higher,Intermediate,False,Software Engineer,21000,Java,11/06/2018 21:56:01,male,,2.0,Other,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
36,30000,Cherkasy,11-50 employees,Outstaffing,0.5,Web Development,Higher,Intermediate,False,Software Engineer,70000,Ruby/Rails,11/06/2018 21:59:08,male,,5.0,Other,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0
24,36000,Kyiv,51-200 employees,Product,1.0,Web Development,Higher,Elementary,False,Software Engineer,84000,JavaScript,11/06/2018 22:00:49,male,,3.0,NAU,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4X Build/N2G47H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.81 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/175.0.0.40.97;]"
27,13200,Other,1-10 employees,Outsourcing,0.25,Web Development,Higher,Upper-Intermediate,False,Software Engineer,30800,JavaScript,11/06/2018 22:01:02,male,,1.0,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
27,2400,Kharkiv,11-50 employees,Outsourcing,0.0,Web Development,Higher,Intermediate,False,Junior Software Engineer,5600,PHP,11/06/2018 22:02:09,female,,0.0,KhNURE,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.79 Safari/537.36"
25,18000,Kyiv,11-50 employees,Startup,1.0,Web Development,Higher,Intermediate,False,Software Engineer,42000,JavaScript,11/06/2018 22:02:59,male,,3.0,KPI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.62 Safari/537.36"
36,6240,Lviv,1-10 employees,Outsourcing,1.0,"Web Development,Corporate Systems",Higher,Upper-Intermediate,False,Software Engineer,14560,PHP,11/06/2018 22:05:16,male,,1.0,Other,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0
35,26400,Uzhgorod,11-50 employees,Outsourcing,5.0,Web Development,Higher,Intermediate,False,Software Engineer,61600,PHP,11/06/2018 22:05:49,male,,5.0,DNU,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/67.0.3396.69 Mobile/14G60 Safari/602.1"
25,4200,Lviv,11-50 employees,Outsourcing,0.25,iOS,Higher,Upper-Intermediate,False,Junior Software Engineer,9800,Swift,11/06/2018 22:05:50,male,,0.25,Lviv Polytechnic,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15"
19,6000,Kyiv,51-200 employees,Product,0.25,Android,Higher,Pre-Intermediate,True,Junior Software Engineer,14000,Kotlin,11/06/2018 22:06:03,male,,0.25,KPI,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
24,12600,Ternopil,11-50 employees,Product,0.0,Web Development,Higher,Pre-Intermediate,False,Software Engineer,29400,JavaScript,11/06/2018 22:07:17,male,,5.0,Other,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
